order_number,order_line_number,external_order_id,order_date,order_type,order_status,channel,source_system,customer_id,customer_name,customer_po_number,customer_email,customer_phone,sku,item_number,product_name,product_category,subcategory,brand,unit_of_measure,quantity_ordered,quantity_allocated,quantity_shipped,quantity_backordered,unit_price,extended_price,discount_percent,discount_amount,tax_rate,tax_amount,freight_amount,order_total,currency,payment_terms,payment_method,payment_status,invoice_number,invoice_date,warehouse_id,warehouse_location_code,zone,aisle,rack,shelf,bin,ship_to_name,ship_to_address1,ship_to_address2,ship_to_city,ship_to_state,ship_to_postal_code,ship_to_country,carrier,service_level,tracking_number,requested_ship_date,actual_ship_date,created_by,created_timestamp,last_modified_timestamp
SO-2026-005272,1,EXT-E-C-21748631,2026-01-05,Sales Order,Shipped,E-commerce,Amazon,CUST-000595,Maria Wilson,PO-405507,maria.wilson595@examplecustomer.com,(514) 876-3382,KEY-BRI-X725-PRO-0580,ITM-000580,BrightView X725-PRO Gaming Keyboard,Keyboard,Gaming Keyboard,BrightView,EA,10,10,10,0,225.85,2258.50,0.00,0.00,8.7500,197.62,12.99,2469.11,USD,Net 15,PayPal,Authorized,INV-2026-005272,2026-01-06,WH-MIA-01,Z09-A06-R088-S02-B03,Z09,A06,R088,S02,B03,Maria Wilson,3747 Elm Rd,,Boston,MA,02108,USA,FedEx,Standard Freight,FE59053555030,2026-01-09,2026-01-10,mchen,2026-01-05 20:56:00,2026-01-15 21:41:00
SO-2026-005273,1,EXT-B2B-49957051,2026-07-23,Sales Order,Delivered,B2B,Amazon,CUST-000297,Linda Roberts,,linda.roberts297@examplecustomer.com,(427) 938-9074,STO-APE-A492-PLUS-0928,ITM-000928,ApexTech A492-PLUS External SSD,Storage,External SSD,ApexTech,EA,1,1,1,0,33.49,33.49,15.00,5.02,7.0000,1.99,49.99,80.45,USD,Net 15,Mastercard,Refunded,INV-2026-005273,2026-07-23,WH-MIA-01,Z11-A28-R033-S03-B04,Z11,A28,R033,S03,B04,Linda Roberts,4198 Lincoln Dr,,Jacksonville,FL,32257,USA,Old Dominion,Standard Freight,OL38176031560,2026-07-25,2026-07-26,kpatel,2026-07-23 23:06:00,2026-07-24 20:58:00
SO-2026-005274,1,EXT-RET-31467136,2026-09-07,Sales Order,Delivered,Retail Store,EDI,CUST-000422,Joseph Lee,,joseph.lee422@examplecustomer.com,(413) 333-1826,ACC-TER-P198-PLUS-0759,ITM-000759,TerraWave P198-PLUS Docking Station,Accessory,Docking Station,TerraWave,EA,1,1,1,0,426.69,426.69,10.00,42.67,7.5000,28.80,99.99,512.81,USD,ACH Prepaid,ACH,Pending,INV-2026-005274,2026-09-07,WH-MIA-01,Z08-A38-R028-S03-B05,Z08,A38,R028,S03,B05,Joseph Lee,4398 Highland Ct,,Nashville,TN,37239,USA,USPS,2-Day,US11383482365,2026-09-10,2026-09-12,edi_user,2026-09-07 17:53:00,2026-09-10 21:43:00
SO-2026-005275,1,EXT-E-C-27355310,2026-02-15,Sales Order,Delivered,E-commerce,ERP,CUST-000510,Betty Hall,,betty.hall510@examplecustomer.com,(476) 664-5874,STO-SIG-P319-SL-0042,ITM-000042,SignalMax P319-SL USB Flash Drive,Storage,USB Flash Drive,SignalMax,EA,1,1,1,0,868.78,868.78,10.00,86.88,6.0000,46.91,99.99,928.80,USD,ACH Prepaid,Wire,Paid,INV-2026-005275,2026-02-18,WH-MIA-01,Z02-A06-R084-S04-B05,Z02,A06,R084,S04,B05,Betty Hall,4675 Biscayne Ln,,Dallas,TX,75268,USA,UPS,2-Day,UP64605615171,2026-02-18,2026-02-16,edi_user,2026-02-15 04:27:00,2026-02-16 19:08:00
SO-2026-005276,1,EXT-WHO-48996263,2026-04-06,Sales Order,Processing,Wholesale,Amazon,CUST-001091,Daniel Robinson,PO-953332,daniel.robinson1091@examplecustomer.com,(961) 578-5321,MOU-QUA-N794-PLUS-0894,ITM-000894,QuantumGear N794-PLUS Gaming Mouse,Mouse,Gaming Mouse,QuantumGear,EA,1,1,0,0,149.22,149.22,15.00,22.38,0.0000,0.00,0.00,126.84,USD,Net 30,Visa,Pending,INV-2026-005276,2026-04-09,WH-MIA-01,Z07-A01-R036-S03-B02,Z07,A01,R036,S03,B02,Daniel Robinson,8934 Flagler Way,,Atlanta,GA,30331,USA,XPO,Priority,,2026-04-11,,mchen,2026-04-06 01:05:00,2026-04-16 09:50:00
SO-2026-005277,1,EXT-WHO-58886014,2026-10-23,Sales Order,Shipped,Wholesale,EDI,CUST-000553,Stephanie Wilson,,stephanie.wilson553@examplecustomer.com,(222) 305-6700,TV-ZEN-R219-WH-0282,ITM-000282,Zenith Digital R219-WH Mini-LED TV,TV,Mini-LED TV,Zenith Digital,EA,1,1,1,0,1695.74,1695.74,0.00,0.00,7.0000,118.70,19.99,1834.43,USD,Credit Card,Mastercard,Authorized,INV-2026-005277,2026-10-26,WH-MIA-01,Z20-A01-R081-S07-B01,Z20,A01,R081,S07,B01,Stephanie Wilson,4219 Biscayne Ave,,Los Angeles,CA,90072,USA,FedEx,Economy,FE59763541679,2026-10-28,2026-10-27,system,2026-10-23 07:00:00,2026-10-26 17:32:00
SO-2026-005278,1,EXT-RET-33301945,2026-04-02,Sales Order,Delivered,Retail Store,Manual Entry,CUST-000583,Mary Garcia 583,,mary.garcia583@examplecustomer.com,(560) 904-8129,COM-COR-P525-PRO-0038,ITM-000038,CoreByte P525-PRO Laptop,Computer,Laptop,CoreByte,EA,5,5,5,0,399.29,1996.45,0.00,0.00,8.2500,164.71,0.00,2161.16,USD,Credit Card,Wire,Authorized,INV-2026-005278,2026-04-02,WH-MIA-01,Z06-A32-R066-S08-B04,Z06,A32,R066,S08,B04,Mary Garcia 583,5965 Palm Way,,Orlando,FL,32844,USA,UPS,Priority,UP84285085310,2026-04-05,2026-04-04,system,2026-04-02 04:20:00,2026-04-11 10:43:00
SO-2026-005279,1,EXT-MAR-48742880,2026-06-17,Sales Order,Delivered,Marketplace,Shopify,CUST-000077,Ronald White,,ronald.white77@examplecustomer.com,(800) 887-1836,STO-NOV-N966-SL-0174,ITM-000174,NovaVision N966-SL USB Flash Drive,Storage,USB Flash Drive,NovaVision,EA,3,3,3,0,374.96,1124.88,15.00,168.73,8.2500,78.88,19.99,1055.02,USD,Net 15,Mastercard,Refunded,INV-2026-005279,2026-06-20,WH-MIA-01,Z20-A39-R074-S07-B04,Z20,A39,R074,S07,B04,Ronald White,6999 Cypress Dr,,New York,NY,10071,USA,USPS,2-Day,US17978079394,2026-06-20,2026-06-21,shopify_api,2026-06-17 04:16:00,2026-06-26 15:44:00
SO-2026-005280,1,EXT-RET-21631143,2026-10-17,Sales Order,Shipped,Retail Store,Amazon,CUST-000227,Elizabeth Thomas,PO-977084,elizabeth.thomas227@examplecustomer.com,(313) 478-6105,MON-NEX-N600-WH-0863,ITM-000863,NextCom N600-WH Ultrawide Monitor,Monitor,Ultrawide Monitor,NextCom,EA,5,5,5,0,185.60,928.00,0.00,0.00,0.0000,0.00,12.99,940.99,USD,Net 15,Mastercard,Invoiced,INV-2026-005280,2026-10-17,WH-MIA-01,Z04-A34-R042-S07-B05,Z04,A34,R042,S07,B05,Elizabeth Thomas,3853 Weston Rd,Dock 8,Austin,TX,78736,USA,FedEx,Priority,FE28929061110,2026-10-19,2026-10-24,jmartinez,2026-10-17 11:38:00,2026-10-19 17:16:00
SO-2026-005281,1,EXT-RET-52697575,2026-11-22,Sales Order,Shipped,Retail Store,ERP,CUST-001087,Michelle Harris 1087,PO-983300,michelle.harris1087@examplecustomer.com,(792) 771-7918,ACC-APE-G575-WH-0995,ITM-000995,ApexTech G575-WH Laptop Stand,Accessory,Laptop Stand,ApexTech,EA,10,10,10,0,305.41,3054.10,5.00,152.70,7.0000,203.10,19.99,3124.49,USD,Net 15,ACH,Paid,INV-2026-005281,2026-11-24,WH-MIA-01,Z15-A09-R056-S02-B01,Z15,A09,R056,S02,B01,Michelle Harris 1087,622 Flagler Blvd,,Denver,CO,80225,USA,XPO,2-Day,XP79488712887,2026-11-24,2026-11-25,kpatel,2026-11-22 18:26:00,2026-11-28 05:06:00
SO-2026-005282,1,EXT-B2B-13285151,2026-04-14,Sales Order,Allocated,B2B,EDI,CUST-001188,Nancy Rodriguez 1188,,nancy.rodriguez1188@examplecustomer.com,(664) 730-7959,KEY-ZEN-N293-PRO-0219,ITM-000219,Zenith Digital N293-PRO Gaming Keyboard,Keyboard,Gaming Keyboard,Zenith Digital,EA,1,1,0,0,140.05,140.05,0.00,0.00,7.5000,10.50,99.99,250.54,USD,Credit Card,PayPal,Invoiced,INV-2026-005282,2026-04-17,WH-MIA-01,Z07-A11-R027-S06-B03,Z07,A11,R027,S06,B03,Nancy Rodriguez 1188,362 Flagler Way,,Boston,MA,02169,USA,FedEx,Priority,,2026-04-19,,mchen,2026-04-14 15:01:00,2026-04-19 10:52:00
SO-2026-005283,1,EXT-RET-40821894,2026-01-13,Sales Order,Shipped,Retail Store,ERP,CUST-000183,David Williams,PO-455504,david.williams183@examplecustomer.com,(836) 544-4732,MOU-TER-G649-WH-0641,ITM-000641,TerraWave G649-WH Bluetooth Mouse,Mouse,Bluetooth Mouse,TerraWave,EA,3,3,3,0,54.56,163.68,5.00,8.18,0.0000,0.00,9.99,165.49,USD,Net 15,Amex,Pending,INV-2026-005283,2026-01-13,WH-MIA-01,Z13-A17-R016-S08-B01,Z13,A17,R016,S08,B01,David Williams,3236 Brickell Rd,,Nashville,TN,37212,USA,FedEx,2-Day,FE93203756830,2026-01-17,2026-01-19,shopify_api,2026-01-13 19:38:00,2026-01-23 03:37:00
SO-2026-005284,1,EXT-E-C-77645459,2026-11-10,Sales Order,Allocated,E-commerce,Amazon,CUST-000572,Elizabeth Flores,PO-573112,elizabeth.flores572@examplecustomer.com,(235) 588-4559,COM-ZEN-G639-MAX-0573,ITM-000573,Zenith Digital G639-MAX Mini PC,Computer,Mini PC,Zenith Digital,EA,50,50,0,0,1224.36,61218.00,10.00,6121.80,0.0000,0.00,49.99,55146.19,USD,Net 45,Mastercard,Invoiced,INV-2026-005284,2026-11-11,WH-MIA-01,Z04-A38-R029-S05-B05,Z04,A38,R029,S05,B05,Elizabeth Flores,1479 Riverside St,,Denver,CO,80264,USA,UPS,2-Day,,2026-11-13,,mchen,2026-11-10 21:02:00,2026-11-20 04:44:00
SO-2026-005285,1,EXT-RET-41799721,2026-07-01,Replacement,Processing,Retail Store,ERP,CUST-000648,Michelle Sanchez 648,,michelle.sanchez648@examplecustomer.com,(883) 977-1672,MON-ZEN-G379-PLUS-0421,ITM-000421,Zenith Digital G379-PLUS Ultrawide Monitor,Monitor,Ultrawide Monitor,Zenith Digital,EA,2,2,0,0,722.03,1444.06,10.00,144.41,7.5000,97.47,9.99,1407.11,USD,Credit Card,Visa,Pending,INV-2026-005285,2026-07-02,WH-MIA-01,Z13-A18-R010-S04-B05,Z13,A18,R010,S04,B05,Michelle Sanchez 648,5518 Weston Ln,Dock 5,Seattle,WA,98104,USA,DHL,Economy,,2026-07-04,,jmartinez,2026-07-01 18:26:00,2026-07-11 19:42:00
SO-2026-005286,1,EXT-WHO-92322727,2026-04-03,Sales Order,Packed,Wholesale,ERP,CUST-001199,Amanda Walker,PO-926735,amanda.walker1199@examplecustomer.com,(298) 265-4037,KEY-QUA-P100-PRO-0796,ITM-000796,QuantumGear P100-PRO Ergonomic Keyboard,Keyboard,Ergonomic Keyboard,QuantumGear,EA,50,50,0,0,72.34,3617.00,20.00,723.40,7.5000,217.02,9.99,3120.61,USD,Credit Card,Visa,Pending,INV-2026-005286,2026-04-03,WH-MIA-01,Z08-A04-R097-S06-B05,Z08,A04,R097,S06,B05,Amanda Walker,6490 Oak Ct,,Phoenix,AZ,85056,USA,USPS,Standard Freight,US18580074552,2026-04-04,2026-04-07,system,2026-04-03 00:52:00,2026-04-03 10:51:00
SO-2026-005287,1,EXT-MAR-52178891,2026-02-19,Sales Order,Processing,Marketplace,Amazon,CUST-001011,Betty Wright 1011,PO-977295,betty.wright1011@examplecustomer.com,(758) 567-4035,STO-APE-P210-PLUS-0660,ITM-000660,ApexTech P210-PLUS External SSD,Storage,External SSD,ApexTech,EA,1,1,0,0,277.97,277.97,10.00,27.80,8.7500,21.89,9.99,282.05,USD,Net 15,Mastercard,Pending,INV-2026-005287,2026-02-21,WH-MIA-01,Z16-A12-R019-S06-B05,Z16,A12,R019,S06,B05,Betty Wright 1011,7653 Oak St,,Phoenix,AZ,85064,USA,Old Dominion,Ground,,2026-02-23,,shopify_api,2026-02-19 14:16:00,2026-02-24 18:28:00
SO-2026-005288,1,EXT-E-C-22336111,2026-05-27,Sales Order,Shipped,E-commerce,EDI,CUST-000971,Sarah Taylor 971,PO-145641,sarah.taylor971@examplecustomer.com,(338) 513-8062,COM-NEX-R686-WH-0858,ITM-000858,NextCom R686-WH All-in-One PC,Computer,All-in-One PC,NextCom,EA,5,5,5,0,787.25,3936.25,0.00,0.00,6.0000,236.18,7.99,4180.42,USD,Net 15,Amex,Pending,INV-2026-005288,2026-05-28,WH-MIA-01,Z14-A21-R096-S07-B01,Z14,A21,R096,S07,B01,Sarah Taylor 971,2707 Biscayne Blvd,,Nashville,TN,37226,USA,DHL,Overnight,DH27855749594,2026-05-29,2026-05-29,edi_user,2026-05-27 08:13:00,2026-06-03 11:58:00
SO-2026-005289,1,EXT-RET-66711438,2026-08-14,Sales Order,Shipped,Retail Store,Manual Entry,CUST-000876,James Rivera,PO-921353,james.rivera876@examplecustomer.com,(828) 460-6389,KEY-QUA-P917-BK-0265,ITM-000265,QuantumGear P917-BK Gaming Keyboard,Keyboard,Gaming Keyboard,QuantumGear,EA,1,1,1,0,243.94,243.94,0.00,0.00,7.5000,18.30,7.99,270.23,USD,Net 15,Mastercard,Paid,INV-2026-005289,2026-08-15,WH-MIA-01,Z03-A28-R036-S08-B04,Z03,A28,R036,S08,B04,James Rivera,7441 Madison Ct,Dock 2,New York,NY,10043,USA,DHL,Overnight,DH81229372523,2026-08-15,2026-08-16,shopify_api,2026-08-14 23:49:00,2026-08-23 22:53:00
SO-2026-005290,1,EXT-WHO-98822911,2026-01-05,Sales Order,Allocated,Wholesale,Manual Entry,CUST-000898,Jose King,,jose.king898@examplecustomer.com,(536) 727-6022,ROU-BRI-A202-PRO-0280,ITM-000280,BrightView A202-PRO 5G Router,Router,5G Router,BrightView,EA,3,3,0,0,85.71,257.13,20.00,51.43,7.5000,15.43,99.99,321.12,USD,ACH Prepaid,Net Terms,Pending,INV-2026-005290,2026-01-05,WH-MIA-01,Z17-A37-R074-S07-B05,Z17,A37,R074,S07,B05,Jose King,4408 Biscayne Way,,Nashville,TN,37205,USA,Old Dominion,Overnight,,2026-01-09,,system,2026-01-05 04:21:00,2026-01-13 03:48:00
SO-2026-005291,1,EXT-B2B-77290036,2026-03-25,Sales Order,Allocated,B2B,Shopify,CUST-001196,Jessica Rodriguez,,jessica.rodriguez1196@examplecustomer.com,(861) 622-6440,ROU-TER-P617-MAX-0181,ITM-000181,TerraWave P617-MAX VPN Router,Router,VPN Router,TerraWave,EA,50,50,0,0,450.93,22546.50,0.00,0.00,0.0000,0.00,99.99,22646.49,USD,Net 30,Visa,Authorized,INV-2026-005291,2026-03-28,WH-MIA-01,Z14-A26-R096-S06-B04,Z14,A26,R096,S06,B04,Jessica Rodriguez,2553 Washington Blvd,,Tampa,FL,33637,USA,Old Dominion,Ground,,2026-03-28,,shopify_api,2026-03-25 07:59:00,2026-03-31 03:59:00
SO-2026-005292,1,EXT-WHO-62658664,2026-12-31,Sales Order,New,Wholesale,Shopify,CUST-001010,Stephanie Gonzalez 1010,,stephanie.gonzalez1010@examplecustomer.com,(311) 413-8085,ROU-TER-R689-PLUS-0909,ITM-000909,TerraWave R689-PLUS 5G Router,Router,5G Router,TerraWave,EA,3,0,0,0,150.91,452.73,0.00,0.00,0.0000,0.00,7.99,460.72,USD,Credit Card,Net Terms,Paid,,,WH-MIA-01,Z04-A38-R091-S07-B03,Z04,A38,R091,S07,B03,Stephanie Gonzalez 1010,2812 Washington Rd,,Chicago,IL,60631,USA,FedEx,Standard Freight,,2027-01-01,,mchen,2026-12-31 08:13:00,2027-01-02 12:14:00
SO-2026-005293,1,EXT-RET-26188173,2026-02-24,Replacement,Picked,Retail Store,Shopify,CUST-000305,Sofia Gonzalez,PO-260019,sofia.gonzalez305@examplecustomer.com,(339) 629-5178,ACC-APE-R489-WH-0720,ITM-000720,ApexTech R489-WH USB Hub,Accessory,USB Hub,ApexTech,EA,4,4,0,0,346.45,1385.80,0.00,0.00,6.0000,83.15,12.99,1481.94,USD,ACH Prepaid,Visa,Authorized,INV-2026-005293,2026-02-27,WH-MIA-01,Z08-A22-R043-S03-B04,Z08,A22,R043,S03,B04,Sofia Gonzalez,4269 Cypress Blvd,,Orlando,FL,32814,USA,Old Dominion,2-Day,OL75558970958,2026-02-28,2026-02-27,edi_user,2026-02-24 12:16:00,2026-03-03 01:57:00
SO-2026-005294,1,EXT-RET-97573519,2026-02-24,Replacement,Delivered,Retail Store,Amazon,CUST-000764,Betty Williams,PO-311696,betty.williams764@examplecustomer.com,(371) 552-5729,ACC-SIG-G320-BK-0701,ITM-000701,SignalMax G320-BK Webcam,Accessory,Webcam,SignalMax,EA,2,2,2,0,277.10,554.20,0.00,0.00,8.7500,48.49,7.99,610.68,USD,Credit Card,Wire,Invoiced,INV-2026-005294,2026-02-27,WH-MIA-01,Z13-A23-R034-S01-B02,Z13,A23,R034,S01,B02,Betty Williams,7695 Madison Blvd,,Tampa,FL,33692,USA,Old Dominion,Ground,OL32751695735,2026-03-01,2026-02-25,mchen,2026-02-24 12:42:00,2026-02-27 13:42:00
SO-2026-005295,1,EXT-RET-76208268,2026-12-13,Sales Order,Picked,Retail Store,Amazon,CUST-000741,John Wright,PO-746521,john.wright741@examplecustomer.com,(217) 926-5792,TV-NEX-R124-PLUS-0333,ITM-000333,NextCom R124-PLUS LED TV,TV,LED TV,NextCom,EA,4,4,0,0,999.74,3998.96,20.00,799.79,0.0000,0.00,12.99,3212.16,USD,Credit Card,Wire,Refunded,INV-2026-005295,2026-12-14,WH-MIA-01,Z19-A35-R062-S05-B04,Z19,A35,R062,S05,B04,John Wright,2464 Palm Ln,,San Diego,CA,92153,USA,FedEx,Priority,FE63628458732,2026-12-17,2026-12-15,edi_user,2026-12-13 16:15:00,2026-12-14 07:48:00
SO-2026-005296,1,EXT-MAR-43214740,2026-06-23,Sales Order,Shipped,Marketplace,EDI,CUST-000022,Carol Gonzalez,,carol.gonzalez22@examplecustomer.com,(496) 877-2169,CAB-NOV-A437-PRO-0865,ITM-000865,NovaVision A437-PRO USB-C Cable,Cable,USB-C Cable,NovaVision,BOX,2,2,2,0,20.22,40.44,10.00,4.04,7.0000,2.55,99.99,138.94,USD,ACH Prepaid,Mastercard,Refunded,INV-2026-005296,2026-06-25,WH-MIA-01,Z05-A01-R078-S05-B02,Z05,A01,R078,S05,B02,Carol Gonzalez,7160 Flagler Ter,Dock 2,Fort Lauderdale,FL,33343,USA,DHL,Overnight,DH89865825123,2026-06-26,2026-06-25,edi_user,2026-06-23 20:58:00,2026-07-02 18:36:00
SO-2026-005297,1,EXT-B2B-40725142,2026-12-09,Sales Order,New,B2B,Amazon,CUST-000388,Steven Martinez,PO-445485,steven.martinez388@examplecustomer.com,(623) 651-8203,CAB-VOL-P789-SL-0419,ITM-000419,VoltEdge P789-SL Power Cable,Cable,Power Cable,VoltEdge,PACK,5,1,0,0,72.03,360.15,5.00,18.01,0.0000,0.00,9.99,352.13,USD,COD,Amex,Paid,,,WH-MIA-01,Z15-A39-R094-S02-B05,Z15,A39,R094,S02,B05,Steven Martinez,5974 Biscayne Ave,,Los Angeles,CA,90061,USA,UPS,Overnight,,2026-12-10,,kpatel,2026-12-09 03:12:00,2026-12-13 10:24:00
SO-2026-005298,1,EXT-WHO-22730347,2026-07-05,Sales Order,Delivered,Wholesale,EDI,CUST-000415,George Garcia,,george.garcia415@examplecustomer.com,(673) 356-6154,STO-VOL-P551-PRO-0597,ITM-000597,VoltEdge P551-PRO External SSD,Storage,External SSD,VoltEdge,EA,12,12,12,0,405.27,4863.24,20.00,972.65,0.0000,0.00,9.99,3900.58,USD,Credit Card,Amex,Authorized,INV-2026-005298,2026-07-05,WH-MIA-01,Z06-A19-R026-S03-B02,Z06,A19,R026,S03,B02,George Garcia,2285 Highland Rd,,Jacksonville,FL,32270,USA,DHL,Overnight,DH58105219850,2026-07-08,2026-07-07,mchen,2026-07-05 22:33:00,2026-07-09 08:41:00
SO-2026-005299,1,EXT-E-C-93094890,2026-06-22,Sales Order,Shipped,E-commerce,ERP,CUST-000287,Kevin King,PO-555006,kevin.king287@examplecustomer.com,(738) 972-8328,TV-OMN-P690-WH-0867,ITM-000867,OmniLink P690-WH OLED TV,TV,OLED TV,OmniLink,EA,3,3,3,0,1935.99,5807.97,0.00,0.00,7.5000,435.60,19.99,6263.56,USD,ACH Prepaid,Amex,Paid,INV-2026-005299,2026-06-25,WH-MIA-01,Z15-A34-R027-S08-B05,Z15,A34,R027,S08,B05,Kevin King,2030 Magnolia Blvd,,San Diego,CA,92171,USA,USPS,Standard Freight,US91340376395,2026-06-24,2026-06-27,mchen,2026-06-22 01:30:00,2026-06-24 03:48:00
SO-2026-005300,1,EXT-RET-59293513,2026-07-22,Sales Order,Picked,Retail Store,Amazon,CUST-001075,Jessica Scott,PO-835014,jessica.scott1075@examplecustomer.com,(384) 227-8118,STO-ZEN-P790-SL-0671,ITM-000671,Zenith Digital P790-SL External HDD,Storage,External HDD,Zenith Digital,EA,3,3,0,0,193.81,581.43,0.00,0.00,6.0000,34.89,99.99,716.31,USD,ACH Prepaid,Wire,Authorized,INV-2026-005300,2026-07-24,WH-MIA-01,Z03-A09-R047-S08-B05,Z03,A09,R047,S08,B05,Jessica Scott,3978 Doral Ct,,Houston,TX,77004,USA,DHL,Standard Freight,DH43695559323,2026-07-24,2026-07-24,mchen,2026-07-22 06:22:00,2026-07-30 16:38:00
SO-2026-005301,1,EXT-RET-82287883,2026-01-22,Sales Order,Shipped,Retail Store,EDI,CUST-000690,Donald Torres,,donald.torres690@examplecustomer.com,(848) 645-6671,ACC-OMN-P192-SL-0147,ITM-000147,OmniLink P192-SL Laptop Stand,Accessory,Laptop Stand,OmniLink,EA,2,2,2,0,317.83,635.66,15.00,95.35,6.0000,32.42,12.99,585.72,USD,COD,Visa,Pending,INV-2026-005301,2026-01-24,WH-MIA-01,Z10-A02-R083-S01-B01,Z10,A02,R083,S01,B01,Donald Torres,8224 Biscayne Blvd,,Houston,TX,77024,USA,FedEx,Priority,FE75083800182,2026-01-27,2026-01-29,system,2026-01-22 09:43:00,2026-02-01 09:35:00
SO-2026-005302,1,EXT-WHO-69255664,2026-04-06,Replacement,Allocated,Wholesale,Amazon,CUST-000356,Carol Allen 356,PO-705151,carol.allen356@examplecustomer.com,(612) 361-2348,STO-VOL-G559-MAX-0557,ITM-000557,VoltEdge G559-MAX USB Flash Drive,Storage,USB Flash Drive,VoltEdge,EA,1,1,0,0,847.63,847.63,0.00,0.00,7.5000,63.57,0.00,911.20,USD,ACH Prepaid,Wire,Refunded,INV-2026-005302,2026-04-06,WH-MIA-01,Z04-A11-R077-S08-B03,Z04,A11,R077,S08,B03,Carol Allen 356,135 Madison Way,,Orlando,FL,32819,USA,USPS,Economy,,2026-04-11,,system,2026-04-06 23:41:00,2026-04-12 01:13:00
SO-2026-005303,1,EXT-MAR-63896466,2026-07-17,Replacement,Packed,Marketplace,Shopify,CUST-000845,Betty Mitchell 845,,betty.mitchell845@examplecustomer.com,(692) 876-3309,COM-QUA-X757-PRO-0342,ITM-000342,QuantumGear X757-PRO Workstation,Computer,Workstation,QuantumGear,EA,3,3,0,0,3082.06,9246.18,5.00,462.31,8.7500,768.59,49.99,9602.45,USD,Net 30,PayPal,Paid,INV-2026-005303,2026-07-19,WH-MIA-01,Z13-A38-R098-S06-B05,Z13,A38,R098,S06,B05,Betty Mitchell 845,8013 Riverside Way,,Dallas,TX,75257,USA,FedEx,Standard Freight,FE27511446457,2026-07-22,2026-07-18,edi_user,2026-07-17 11:32:00,2026-07-26 04:48:00
SO-2026-005304,1,EXT-E-C-97553370,2026-10-02,Sales Order,Shipped,E-commerce,EDI,CUST-001138,Carlos Harris 1138,PO-878723,carlos.harris1138@examplecustomer.com,(412) 638-7638,MOU-BRI-X997-SL-0781,ITM-000781,BrightView X997-SL Wireless Mouse,Mouse,Wireless Mouse,BrightView,EA,1,1,1,0,124.10,124.10,10.00,12.41,8.7500,9.77,19.99,141.45,USD,COD,Net Terms,Authorized,INV-2026-005304,2026-10-02,WH-MIA-01,Z08-A32-R033-S06-B02,Z08,A32,R033,S06,B02,Carlos Harris 1138,4025 Riverside Ter,,Los Angeles,CA,90019,USA,DHL,Overnight,DH69091867486,2026-10-03,2026-10-03,kpatel,2026-10-02 15:59:00,2026-10-02 10:53:00
SO-2026-005305,1,EXT-MAR-73555501,2026-05-21,Sales Order,Cancelled,Marketplace,Amazon,CUST-000745,Charles Roberts,PO-637329,charles.roberts745@examplecustomer.com,(712) 352-9918,TV-COR-R963-PRO-0331,ITM-000331,CoreByte R963-PRO Smart TV,TV,Smart TV,CoreByte,EA,1,0,0,0,545.16,545.16,15.00,81.77,7.5000,34.75,0.00,498.14,USD,COD,ACH,Voided,,,WH-MIA-01,Z20-A14-R094-S01-B02,Z20,A14,R094,S01,B02,Charles Roberts,1017 Magnolia St,,Tampa,FL,33628,USA,USPS,Ground,,2026-05-24,,mchen,2026-05-21 13:05:00,2026-05-23 19:59:00
SO-2026-005306,1,EXT-RET-37834653,2026-04-26,Sales Order,Packed,Retail Store,ERP,CUST-000919,Donna Tovar,,donna.tovar919@examplecustomer.com,(226) 302-5490,ACC-VOL-G364-PRO-0565,ITM-000565,VoltEdge G364-PRO Laptop Stand,Accessory,Laptop Stand,VoltEdge,EA,1,1,0,0,158.16,158.16,0.00,0.00,8.2500,13.05,7.99,179.20,USD,Net 15,Wire,Authorized,INV-2026-005306,2026-04-29,WH-MIA-01,Z04-A25-R063-S05-B03,Z04,A25,R063,S05,B03,Donna Tovar,9292 Washington Ct,,Orlando,FL,32879,USA,DHL,2-Day,DH65773431653,2026-04-28,2026-04-27,edi_user,2026-04-26 19:41:00,2026-04-26 01:52:00
SO-2026-005307,1,EXT-E-C-14861909,2026-04-11,Sales Order,Shipped,E-commerce,Manual Entry,CUST-000917,Ashley Jones 917,PO-288098,ashley.jones917@examplecustomer.com,(366) 741-6056,TV-QUA-R489-PLUS-0616,ITM-000616,QuantumGear R489-PLUS OLED TV,TV,OLED TV,QuantumGear,EA,1,1,1,0,2045.83,2045.83,5.00,102.29,8.7500,170.06,0.00,2113.60,USD,ACH Prepaid,PayPal,Pending,INV-2026-005307,2026-04-12,WH-MIA-01,Z07-A19-R009-S01-B02,Z07,A19,R009,S01,B02,Ashley Jones 917,7718 Pine Ln,,Fort Lauderdale,FL,33304,USA,Old Dominion,Standard Freight,OL92739344592,2026-04-14,2026-04-12,mchen,2026-04-11 16:44:00,2026-04-19 11:03:00
